1668|4575|3|86340|11|S_1668_3_11
1668|4575|3|86349|12|S_1668_3_12
1668|4575|3|86353|13|S_1668_3_13
1668|4575|3|1007807|14|S_1668_3_14
1668|4575|3|86300|15|S_1668_3_15
1668|4575|3|86304|16|S_1668_3_16
1668|4575|3|86358|17|S_1668_3_17
1668|4575|3|86359|18|S_1668_3_18
1668|4575|3|86360|19|S_1668_3_19
1668|4575|3|86306|20|S_1668_3_20
1668|4575|3|86365|21|S_1668_3_21
1668|4575|3|86310|22|S_1668_3_22
1668|4575|3|86318|23|S_1668_3_23
1668|4575|3|86369|24|S_1668_3_24
1668|4575|3|86330|25|S_1668_3_25
1668|4576|4|86528|1|S_1668_4_1
1668|4576|4|86453|2|S_1668_4_2
1668|4576|4|86385|3|S_1668_4_3
1668|4576|4|86388|4|S_1668_4_4
1668|4576|4|86401|5|S_1668_4_5
1668|4576|4|86403|6|S_1668_4_6
1668|4576|4|86405|7|S_1668_4_7
1668|4576|4|86406|8|S_1668_4_8
1668|4576|4|86437|9|S_1668_4_9
1668|4576|4|86408|10|S_1668_4_10
1668|4576|4|86460|11|S_1668_4_11
1668|4576|4|86407|12|S_1668_4_12
1668|4576|4|86475|13|S_1668_4_13
1668|4576|4|955151|14|S_1668_4_14
1668|4576|4|86483|15|S_1668_4_15
1668|4576|4|87731|16|S_1668_4_16
1668|4576|4|86413|17|S_1668_4_17
1668|4576|4|86416|18|S_1668_4_18
1668|4576|4|1007808|19|S_1668_4_19
1668|4576|4|86423|20|S_1668_4_20
1668|4576|4|86426|21|S_1668_4_21
1668|4576|4|86429|22|S_1668_4_22
1668|4576|4|86432|23|S_1668_4_23
1668|4577|5|86534|1|S_1668_5_1
1668|4577|5|86535|2|S_1668_5_2
1668|4577|5|86698|3|S_1668_5_3
1668|4577|5|86715|4|S_1668_5_4
1668|4577|5|86536|5|S_1668_5_5
1668|4577|5|86542|6|S_1668_5_6
1668|4577|5|86544|7|S_1668_5_7
1668|4577|5|86548|8|S_1668_5_8
1668|4577|5|86551|9|S_1668_5_9
1668|4577|5|86553|10|S_1668_5_10
1668|4577|5|86558|11|S_1668_5_11
1668|4577|5|86566|12|S_1668_5_12
1668|4577|5|86571|13|S_1668_5_13
1668|4577|5|86721|14|S_1668_5_14
1668|4577|5|86573|15|S_1668_5_15
1668|4577|5|86727|16|S_1668_5_16
1668|4577|5|86574|17|S_1668_5_17
1668|4577|5|86737|18|S_1668_5_18
1668|4577|5|86576|19|S_1668_5_19
1668|4577|5|86577|20|S_1668_5_20
1668|4577|5|86579|21|S_1668_5_21
1668|4577|5|86614|22|S_1668_5_22
1668|4577|5|86620|23|S_1668_5_23
1668|4578|6|86757|1|S_1668_6_1
1668|4578|6|86776|2|S_1668_6_2
1668|4578|6|86782|3|S_1668_6_3
1668|4578|6|86788|4|S_1668_6_4
1668|4578|6|1007810|5|S_1668_6_5
1668|4578|6|86818|6|S_1668_6_6
1668|4578|6|86824|7|S_1668_6_7
1668|4578|6|86828|8|S_1668_6_8
1668|4578|6|87001|9|S_1668_6_9
1668|4578|6|86836|10|S_1668_6_10
1668|4578|6|86845|11|S_1668_6_11
1668|4578|6|86853|12|S_1668_6_12
1668|4578|6|86859|13|S_1668_6_13
1668|4578|6|86873|14|S_1668_6_14
1668|4578|6|86886|15|S_1668_6_15
1668|4578|6|86912|16|S_1668_6_16
1668|4578|6|87002|17|S_1668_6_17
1668|4578|6|86925|18|S_1668_6_18
1668|4578|6|86943|19|S_1668_6_19
1668|4578|6|86946|20|S_1668_6_20
1668|4578|6|955152|21|S_1668_6_21
1668|4578|6|86762|22|S_1668_6_22
1668|4578|6|86979|23|S_1668_6_23
1668|4579|7|87008|1|S_1668_7_1
1668|4579|7|87009|2|S_1668_7_2
1668|4579|7|87010|3|S_1668_7_3
1668|4579|7|87011|4|S_1668_7_4
1668|4579|7|87017|5|S_1668_7_5
1668|4579|7|87023|6|S_1668_7_6
1668|4579|7|87198|7|S_1668_7_7
1668|4579|7|87200|8|S_1668_7_8
1668|4579|7|87024|9|S_1668_7_9
1668|4579|7|87025|10|S_1668_7_10
1668|4579|7|87027|11|S_1668_7_11
1668|4579|7|87039|12|S_1668_7_12
1668|4579|7|87047|13|S_1668_7_13
1668|4579|7|87053|14|S_1668_7_14
1668|4579|7|87057|15|S_1668_7_15
1668|4579|7|87088|16|S_1668_7_16
1668|4579|7|87093|17|S_1668_7_17
1668|4579|7|87106|18|S_1668_7_18
1668|4579|7|87135|19|S_1668_7_19
1668|4579|7|87157|20|S_1668_7_20
1668|4579|7|87201|21|S_1668_7_21
1668|4579|7|87162|22|S_1668_7_22
1668|4579|7|87181|23|S_1668_7_23
1668|4580|8|87204|1|S_1668_8_1
1668|4580|8|87228|2|S_1668_8_2
1668|4580|8|87243|3|S_1668_8_3
1668|4580|8|955153|4|S_1668_8_4
1668|4580|8|87269|5|S_1668_8_5
1668|4580|8|87285|6|S_1668_8_6
1668|4580|8|87307|7|S_1668_8_7
1668|4580|8|87308|8|S_1668_8_8
1668|4580|8|87309|9|S_1668_8_9
1668|4580|8|87310|10|S_1668_8_10
1668|4580|8|87317|11|S_1668_8_11
1668|4580|8|87326|12|S_1668_8_12
1668|4580|8|87335|13|S_1668_8_13
1668|4580|8|955154|14|S_1668_8_14
1668|4580|8|87340|15|S_1668_8_15
1668|4580|8|87342|16|S_1668_8_16
1668|4580|8|87350|17|S_1668_8_17
1668|4580|8|87362|18|S_1668_8_18
1668|4580|8|87373|19|S_1668_8_19
1668|4580|8|87410|20|S_1668_8_20
1668|4580|8|87376|21|S_1668_8_21
1668|4580|8|87404|22|S_1668_8_22
1668|4580|8|87405|23|S_1668_8_23
1668|4581|9|87422|1|S_1668_9_1
1668|4581|9|87434|2|S_1668_9_2
1668|4581|9|87426|3|S_1668_9_3
1668|4581|9|87412|4|S_1668_9_4
1668|4581|9|87414|5|S_1668_9_5
1668|4581|9|87433|6|S_1668_9_6
1668|4581|9|87420|7|S_1668_9_7
1668|4581|9|87424|8|S_1668_9_8
1668|4581|9|87411|9|S_1668_9_9
1668|4581|9|87431|10|S_1668_9_10
1668|4581|9|87428|11|S_1668_9_11
1668|4581|9|87471|12|S_1668_9_12
1668|4581|9|87443|13|S_1668_9_13
1668|4581|9|87475|14|S_1668_9_14
1668|4581|9|87442|15|S_1668_9_15
1668|4581|9|87477|16|S_1668_9_16
1668|4581|9|87478|17|S_1668_9_17
1668|4581|9|87444|18|S_1668_9_18
1668|4581|9|87517|19|S_1668_9_19
1668|4581|9|87518|20|S_1668_9_20
1668|4581|9|87520|21|S_1668_9_21
1668|4581|9|87522|22|S_1668_9_22
1668|4581|9|87480|23|S_1668_9_23
1668|4582|10|87523|1|S_1668_10_1
1668|4582|10|87553|2|S_1668_10_2
1668|4582|10|87590|3|S_1668_10_3
1668|4582|10|87596|4|S_1668_10_4
1668|4582|10|87548|5|S_1668_10_5
1668|4582|10|87529|6|S_1668_10_6
1668|4582|10|87597|7|S_1668_10_7
1668|4582|10|87598|8|S_1668_10_8
1668|4582|10|87599|9|S_1668_10_9
1668|4582|10|87600|10|S_1668_10_10
1668|4582|10|87601|11|S_1668_10_11
1668|4582|10|87602|12|S_1668_10_12
1668|4582|10|87603|13|S_1668_10_13
1668|4582|10|87607|14|S_1668_10_14
1668|4582|10|87628|15|S_1668_10_15
1668|4582|10|87633|16|S_1668_10_16
1668|4582|10|87632|17|S_1668_10_17
84105|112728|1|1621276|1|S_84105_1_1
84105|112728|1|1621280|2|S_84105_1_2
84105|112728|1|1621281|3|S_84105_1_3
84105|112728|1|1621282|4|S_84105_1_4
84105|112728|1|1621284|5|S_84105_1_5
84105|112728|1|1621293|6|S_84105_1_6
84105|112728|1|1621297|7|S_84105_1_7
84105|112728|1|1621298|8|S_84105_1_8
84105|112728|1|1621301|9|S_84105_1_9
84105|127240|2|2474305|1|S_84105_2_1
84105|127240|2|2474306|2|S_84105_2_2
84105|127240|2|2474307|3|S_84105_2_3
84105|127240|2|2474308|4|S_84105_2_4
84105|127240|2|2474309|5|S_84105_2_5
84105|127240|2|2474310|6|S_84105_2_6
84105|127240|2|2474311|7|S_84105_2_7
84105|127240|2|2474313|8|S_84105_2_8
84105|127240|2|2474314|9|S_84105_2_9
84105|127240|2|2474315|10|S_84105_2_10
84105|347206|3|5407979|1|S_84105_3_1
84105|347206|3|5409966|2|S_84105_3_2
